Year,m,d,Time,Time zone,Cloud amount (1/8),Pressure (msl) (hPa),Precipitation amount (mm),Relative humidity (%),Precipitation intensity (mm/h),Snow depth (cm),Air temperature (degC),Dew-point temperature (degC),Horizontal visibility (m),Wind direction (deg),Gust speed (m/s),Wind speed (m/s)
2021,3,7,13:00,UTC,,1002.5,0,76,0,48,-4.5,-8.1,,350,9.9,5.9
2021,3,7,14:00,UTC,,1003.7,0,72,0,48,-4.4,-8.6,,353,11.6,6.6
2021,3,7,15:00,UTC,,1005.4,0,76,0,48,-4.8,-8.4,,351,9.7,5.6
2021,3,7,16:00,UTC,,1006.9,0,76,0,48,-4.9,-8.5,,354,8.8,4.5
2021,3,7,17:00,UTC,,1008,0,74,0,48,-5.3,-9.2,,346,7.2,4.4
2021,3,7,18:00,UTC,,1009,0,75,0,48,-6,-9.6,,347,6.3,3.9
2021,3,7,19:00,UTC,,1009.9,0,75,0,48,-6.3,-10,,346,5.1,3.5
2021,3,7,20:00,UTC,,1011,0,77,0,48,-7.2,-10.5,,343,5,2.9
2021,3,7,21:00,UTC,,1012.3,0,80,0,48,-9,-11.9,,337,3.5,2.4
2021,3,7,22:00,UTC,,1013,0,83,0,48,-10,-12.3,,338,2.4,1.6
2021,3,7,23:00,UTC,,1013.9,0,87,0,48,-12.7,-14.4,,324,2.3,1.3
2021,3,8,00:00,UTC,,1014.4,0,85,0,48,-11.4,-13.5,,336,2.3,1.1
2021,3,8,01:00,UTC,,1014.8,0,89,0,48,-12.3,-13.8,,344,1,0.6
2021,3,8,02:00,UTC,,1015,0,86,0,48,-11.3,-13.1,,244,1.8,1.2
2021,3,8,03:00,UTC,,1015.1,0,89,0,47,-11.6,-13,,0,1,0
2021,3,8,04:00,UTC,,1015.6,0,92,0,47,-14.2,-15.2,,0,1.2,0
2021,3,8,05:00,UTC,,1016,0,90,0,47,-15.4,-16.7,,0,0,0
2021,3,8,06:00,UTC,,1016.3,0,89,0,47,-14.5,-16,,252,1.6,1.1
2021,3,8,07:00,UTC,,1016.8,0,92,0,47,-13.1,-14.2,,241,1.6,1.1
2021,3,8,08:00,UTC,,1017.2,0,86,0,47,-10.8,-12.6,,0,0.9,0
2021,3,8,09:00,UTC,,1017.3,0,80,0,47,-6.8,-9.6,,269,2.1,0.8
2021,3,8,10:00,UTC,,1017.5,0,73,0,47,-4.7,-8.8,,322,2.8,1.7
2021,3,8,11:00,UTC,,1017.6,0,67,0,47,-3.8,-9.1,,325,2.8,1.7
2021,3,8,12:00,UTC,,1017.5,0,64,0,47,-3.5,-9.4,,307,2.7,1.5
2021,3,8,13:00,UTC,,1017.2,0,62,0,47,-3.1,-9.4,,240,1.9,1.1
2021,3,8,14:00,UTC,,1016.8,0,62,0,47,-3,-9.4,,293,2.2,0.8
2021,3,8,15:00,UTC,,1016.7,0,71,0,47,-4.6,-9.2,,0,0.7,0
2021,3,8,16:00,UTC,,1016.3,0,74,0,47,-5.3,-9.3,,128,1.3,1
2021,3,8,17:00,UTC,,1016.1,0,78,0,47,-6.3,-9.6,,150,1.9,1.7
2021,3,8,18:00,UTC,,1015.9,0,83,0,47,-7.7,-10.2,,125,2,1.1
2021,3,8,19:00,UTC,,1015.7,0,77,0,47,-6.2,-9.6,,130,3.4,2.3
2021,3,8,20:00,UTC,,1015.6,0,81,0,47,-6.3,-9,,139,4,3
2021,3,8,21:00,UTC,,1015.2,0.1,89,0,46,-6.8,-8.2,,119,3,1.8
2021,3,8,22:00,UTC,,1014.7,0.4,92,0.2,47,-6.6,-7.8,,117,3.8,2.3
2021,3,8,23:00,UTC,,1014.1,0.5,93,0.7,48,-6.7,-7.6,,98,4.8,3.8
2021,3,9,00:00,UTC,,1014,0.9,93,1.2,50,-6.7,-7.6,,100,5.3,4
2021,3,9,01:00,UTC,,1013.6,0.8,92,0.7,50,-6.7,-7.8,,90,6.6,4.3
2021,3,9,02:00,UTC,,1013.5,0.6,90,0.7,51,-6.8,-8.1,,93,6.3,4.1
2021,3,9,03:00,UTC,,1013.6,0.6,90,0.5,51,-6.8,-8.1,,90,7.4,4.2
2021,3,9,04:00,UTC,,1014.1,0.4,88,0,52,-7.3,-8.9,,82,7.4,4.1
2021,3,9,05:00,UTC,,1015,0.2,87,0.5,52,-7.7,-9.5,,70,6.3,2.8
2021,3,9,06:00,UTC,,1016.1,0.2,88,0.2,52,-8,-9.6,,69,6.8,2.9
2021,3,9,07:00,UTC,,1017.2,0.1,85,0,53,-7.7,-9.8,,67,6.8,3.5
2021,3,9,08:00,UTC,,1018.4,0,78,0,53,-7.4,-10.5,,63,6.3,3.1
2021,3,9,09:00,UTC,,1019.3,0,74,0,53,-7.3,-11.2,,44,6.1,4
2021,3,9,10:00,UTC,,1020.3,0,62,0,53,-6.8,-12.9,,59,6.6,3.4
2021,3,9,11:00,UTC,,1021.3,0,61,0,53,-6.5,-12.8,,50,6.1,3.4
2021,3,9,12:00,UTC,,1022.1,0,58,0,53,-6.2,-13.2,,53,6.4,3.5
2021,3,9,13:00,UTC,,1022.8,0,57,0,53,-6.6,-13.7,,39,7.2,4.9
2021,3,9,14:00,UTC,,1023.5,0,57,0,53,-7.1,-14.1,,48,6.1,4.1
2021,3,9,15:00,UTC,,1024.1,0,58,0,53,-8.3,-15,,40,6,3.9
2021,3,9,16:00,UTC,,1024.6,0,61,0,53,-9.4,-15.5,,44,4.7,3.1
2021,3,9,17:00,UTC,,1025.7,0,64,0,52,-11.1,-16.6,,39,4.8,3
2021,3,9,18:00,UTC,,1026.6,0,66,0,52,-12.2,-17.2,,52,3.6,2.4
2021,3,9,19:00,UTC,,1027.6,0,68,0,52,-13.2,-18,,49,3.7,2.7
2021,3,9,20:00,UTC,,1027.8,0,75,0,52,-15.2,-18.7,,57,2.3,1.3
2021,3,9,21:00,UTC,,1028.8,0,84,0,52,-18.3,-20.4,,34,2.3,1.8
2021,3,9,22:00,UTC,,1028.8,0,83,0,52,-20.2,-22.3,,86,1.9,1.1
2021,3,9,23:00,UTC,,1029.1,0,86,0,52,-20.6,-22.3,,101,3,2.3
2021,3,10,00:00,UTC,,1029.3,0,88,0,52,-21.5,-23,,103,2.3,1.8
2021,3,10,01:00,UTC,,1029.3,0,87,0,52,-22.4,-23.9,,109,2,1.5
2021,3,10,02:00,UTC,,1029.6,0,87,0,52,-23.6,-25.2,,92,1.8,1.3
2021,3,10,03:00,UTC,,1029.6,0,84,0,52,-24.7,-26.7,,95,2.2,1.6
2021,3,10,04:00,UTC,,1029.8,0,82,0,52,-24.9,-27.2,,63,1,0.5
2021,3,10,05:00,UTC,,1029.8,0,80,0,52,-26.4,-28.7,,88,1.7,1.4
2021,3,10,06:00,UTC,,1030.1,0,81,0,52,-25.2,-27.5,,92,1.9,1.5
2021,3,10,07:00,UTC,,1029.9,0,81,0,52,-23,-25.4,,110,2.7,1.7
2021,3,10,08:00,UTC,,1029.9,0,78,0,52,-17.7,-20.6,,145,3.3,1.8
2021,3,10,09:00,UTC,,1029.5,0,61,0,52,-14.7,-20.6,,129,4.5,2.7
2021,3,10,10:00,UTC,,1029.2,0,48,0,52,-12.5,-21.3,,140,5.1,3.2
2021,3,10,11:00,UTC,,1028.7,0,42,0,52,-10.9,-21.3,,141,6.3,3.9
2021,3,10,12:00,UTC,,1028,0,43,0,52,-10,-20.2,,161,4.5,3.3
2021,3,10,13:00,UTC,,1027.4,0,35,0,52,-8.7,-21.4,,137,7.2,5.3
2021,3,10,14:00,UTC,,1026.5,0,39,0,51,-8.7,-20.2,,129,6.2,3.2
2021,3,10,15:00,UTC,,1025.8,0,38,0,51,-8.7,-20.5,,131,6,4
2021,3,10,16:00,UTC,,1024.9,0,48,0,51,-10.8,-19.8,,121,5,2.8
2021,3,10,17:00,UTC,,1024.2,0,48,0,51,-10.8,-19.8,,129,6.2,4.3
2021,3,10,18:00,UTC,,1024.1,0,49,0,51,-11.7,-20.3,,142,5.8,4.6
2021,3,10,19:00,UTC,,1023.5,0,51,0,51,-12.3,-20.5,,139,6.2,4.6
2021,3,10,20:00,UTC,,1023.2,0,51,0,51,-13.3,-21.3,,153,5.7,4.1
2021,3,10,21:00,UTC,,1022.8,0,53,0,51,-14.3,-21.7,,146,5.5,4
2021,3,10,22:00,UTC,,1022.1,0,54,0,51,-14.1,-21.5,,144,6.9,5.4
2021,3,10,23:00,UTC,,1021.1,0,56,0,51,-14.3,-21.1,,134,7.1,5.1
2021,3,11,00:00,UTC,,1020.3,0,58,0,51,-15,-21.5,,131,5.1,3.9
2021,3,11,01:00,UTC,,1019,0,62,0,51,-15.2,-20.8,,130,6.2,3.8
2021,3,11,02:00,UTC,,1017.9,0,67,0,51,-15.4,-20.2,,128,5.9,3.7
2021,3,11,03:00,UTC,,1016.4,0,69,0,51,-15,-19.5,,135,6.5,5
2021,3,11,04:00,UTC,,1015.3,0,70,0,51,-14.7,-18.9,,139,7.7,5.3
2021,3,11,05:00,UTC,,1014.5,0,72,0,51,-13.9,-17.9,,137,7.1,5.3
2021,3,11,06:00,UTC,,1013.8,0,74,0,51,-13,-16.7,,133,6.7,4.8
2021,3,11,07:00,UTC,,1012.8,0,77,0,51,-11.7,-14.9,,129,6.6,4.5
2021,3,11,08:00,UTC,,1011.6,0,78,0,51,-10.5,-13.5,,131,7.3,5
2021,3,11,09:00,UTC,,1010.9,0,76,0,51,-9.5,-12.9,,137,8.6,5.8
2021,3,11,10:00,UTC,,1009.9,0,78,0,51,-8.5,-11.7,,128,7.3,4.7
2021,3,11,11:00,UTC,,1008.3,0,78,0,51,-7.7,-10.9,,124,8.7,4.7
2021,3,11,12:00,UTC,,1006.9,0,77,0,51,-6.3,-9.7,,131,9.1,6
2021,3,11,13:00,UTC,,1005.4,0,75,0,50,-5.2,-8.9,,127,9.5,5.2
2021,3,11,14:00,UTC,,1003.9,0,75,0,50,-4.6,-8.3,,130,11.4,6.1
2021,3,11,15:00,UTC,,1002.7,0,75,0,49,-4.3,-8.1,,134,10.8,6.2
2021,3,11,16:00,UTC,,1001.2,0,76,0,49,-4.1,-7.7,,132,10.7,7.1
2021,3,11,17:00,UTC,,1000.2,0,79,0,49,-3.9,-7.1,,122,9.9,5.7
2021,3,11,18:00,UTC,,999.1,0,80,0,48,-3.7,-6.6,,129,10.7,6.5
2021,3,11,19:00,UTC,,998.1,0,79,0,48,-3.3,-6.4,,138,10.8,7
2021,3,11,20:00,UTC,,997.1,0,75,0,48,-2.5,-6.4,,139,11,7.6
2021,3,11,21:00,UTC,,996.2,0,73,0,48,-2.4,-6.6,,137,13.1,7.8
2021,3,11,22:00,UTC,,995.1,0,75,0,48,-3,-6.9,,130,9.8,5.8
2021,3,11,23:00,UTC,,994.1,0,75,0,48,-3.5,-7.2,,126,8.9,5.3
2021,3,12,00:00,UTC,,993.3,0,77,0,48,-3.9,-7.3,,125,10.9,5.8
2021,3,12,01:00,UTC,,992.3,0,78,0,48,-4.1,-7.4,,123,8.9,5
2021,3,12,02:00,UTC,,991.2,0,76,0,48,-4.1,-7.8,,124,9.6,5.3
2021,3,12,03:00,UTC,,990.2,0,81,0,48,-4.4,-7.2,,120,7.7,4.2
2021,3,12,04:00,UTC,,989.4,0,82,0,48,-4.5,-7.1,,120,7.7,4.1
2021,3,12,05:00,UTC,,988.7,0,85,0,47,-4.7,-6.8,,119,7.9,3.9
2021,3,12,06:00,UTC,,988.1,0,84,0,47,-4.6,-6.9,,117,6.9,3.5
2021,3,12,07:00,UTC,,987.9,0,84,0,47,-4.3,-6.6,,116,6.8,4
2021,3,12,08:00,UTC,,987.6,0,81,0,47,-3.5,-6.3,,121,6.3,3.9
2021,3,12,09:00,UTC,,987.4,0,79,0,47,-2.7,-5.9,,124,7,4.1
2021,3,12,10:00,UTC,,987,0,81,0,47,-2.3,-5.1,,124,7,3.5
2021,3,12,11:00,UTC,,986.8,0,83,0,47,-1.7,-4.2,,118,6.8,3.7
2021,3,12,12:00,UTC,,986.7,0.5,85,0.7,48,-1.8,-4,,119,7.4,3.6
2021,3,12,13:00,UTC,,986.7,0.2,85,0.2,47,-1.8,-4,,113,5.8,3.4
2021,3,12,14:00,UTC,,986.7,0.2,86,0,47,-2,-4.1,,108,6.1,3.8
2021,3,12,15:00,UTC,,986.7,0.1,85,0,48,-2.1,-4.3,,109,7.4,3.7
2021,3,12,16:00,UTC,,986.6,0,85,0,48,-2.2,-4.4,,105,7.2,4
2021,3,12,17:00,UTC,,986.8,0,86,0,48,-2.4,-4.5,,94,5.2,3.8
2021,3,12,18:00,UTC,,986.9,0,88,0,49,-2.7,-4.3,,97,4.3,3.4
2021,3,12,19:00,UTC,,987.1,0,89,0,49,-2.8,-4.3,,88,4.3,2.4
2021,3,12,20:00,UTC,,987.2,0,90,0,49,-2.9,-4.3,,83,3.8,2
2021,3,12,21:00,UTC,,987.3,0,91,0,49,-2.9,-4.2,,86,4.1,2.2
2021,3,12,22:00,UTC,,987.1,0,92,0,49,-2.9,-4,,91,4.5,2.9
2021,3,12,23:00,UTC,,987.2,0,93,0,49,-3,-4,,96,4.6,2.9
2021,3,13,00:00,UTC,,987.4,0.1,94,0.5,49,-3.1,-3.9,,91,4.2,2.5
2021,3,13,01:00,UTC,,987.3,0.3,94,0,49,-3.3,-4.1,,94,5,3
2021,3,13,02:00,UTC,,987.3,0.3,94,0,49,-3.6,-4.4,,101,3.9,2.6
2021,3,13,03:00,UTC,,987.5,0.4,95,1,49,-3.7,-4.3,,103,3.9,2.5
2021,3,13,04:00,UTC,,987.6,0.2,95,0,50,-3.8,-4.5,,102,3.3,2.4
2021,3,13,05:00,UTC,,987.6,0.2,95,0,50,-4.1,-4.7,,98,3.7,2.6
2021,3,13,06:00,UTC,,987.8,0.1,94,0,50,-3.8,-4.6,,104,2.7,2
2021,3,13,07:00,UTC,,987.9,0,92,0,50,-3.4,-4.6,,101,3.1,2.1
2021,3,13,08:00,UTC,,988.3,0,90,0,50,-2.4,-3.8,,97,3.7,2.4
2021,3,13,09:00,UTC,,988.6,0,90,0,50,-1.5,-3,,108,3.2,2
2021,3,13,10:00,UTC,,988.9,0,90,0,50,-1.1,-2.5,,111,3,1.9
2021,3,13,11:00,UTC,,989.1,0.2,91,0,50,-0.2,-1.6,,109,3.4,2
2021,3,13,12:00,UTC,,989.2,0,88,0,50,0.9,-0.8,,136,3.4,2.3
2021,3,13,13:00,UTC,,989.5,0,88,0,50,1.6,-0.2,,141,4,3.1
2021,3,13,14:00,UTC,,989.7,0,89,0,50,1.9,0.3,,162,3.3,2.5
2021,3,13,15:00,UTC,,990.1,0,90,0,50,2,0.4,,0,1.1,0
2021,3,13,16:00,UTC,,990.3,0,93,0,50,1.5,0.5,,0,0,0
2021,3,13,17:00,UTC,,990.8,0.1,97,0,50,1.3,0.9,,175,4,2.9
2021,3,13,18:00,UTC,,991.4,0,97,0,50,1.1,0.6,,179,3.6,2.4
2021,3,13,19:00,UTC,,991.7,0,93,0,49,1.2,0.2,,176,5.3,3.5
2021,3,13,20:00,UTC,,991.9,0,90,0,49,1.1,-0.3,,178,5.1,3.5
2021,3,13,21:00,UTC,,992.2,0,94,0,49,0.7,-0.1,,163,3.4,2.5
2021,3,13,22:00,UTC,,992.2,0,96,0,49,0.6,0,,134,2.8,2.2
2021,3,13,23:00,UTC,,992.2,0,93,0,49,0.8,-0.2,,137,3.9,2.5
2021,3,14,00:00,UTC,,992.2,0,96,0,49,0.4,-0.2,,126,2.2,1.3
2021,3,14,01:00,UTC,,992.2,0,97,0,49,0.2,-0.2,,0,0.2,0
2021,3,14,02:00,UTC,,992.3,0,98,0,49,-0.3,-0.6,,4,1.4,0.9
2021,3,14,03:00,UTC,,992.3,0,99,0,49,-0.4,-0.6,,47,1.3,0.8
2021,3,14,04:00,UTC,,992.4,0,99,0,49,-0.4,-0.5,,0,1.1,0
2021,3,14,05:00,UTC,,992.5,0,99,0,49,-0.1,-0.2,,0,0.7,0
2021,3,14,06:00,UTC,,992.6,0,99,0,49,0.3,0.1,,17,1.6,1.1
2021,3,14,07:00,UTC,,993,0,97,0,49,0.7,0.3,,10,1.4,0.9
2021,3,14,08:00,UTC,,993.2,0.2,95,0,49,1.1,0.4,,25,2,1.3
2021,3,14,09:00,UTC,,993.4,0,90,0,49,1.9,0.5,,11,1.5,0.8
2021,3,14,10:00,UTC,,993.5,0,90,0,49,2.1,0.6,,32,1.9,1.3
2021,3,14,11:00,UTC,,993.6,0,88,0,48,2.4,0.5,,8,2.3,1.6
2021,3,14,12:00,UTC,,993.7,0,86,0,48,2.5,0.4,,25,2.3,1.8
2021,3,14,13:00,UTC,,993.8,0,86,0,47,2.3,0.1,,22,1.9,1.4
2021,3,14,14:00,UTC,,993.8,0,89,0,47,2.2,0.6,,15,1.7,1.3
2021,3,14,15:00,UTC,,994.1,0.2,93,0,47,1.8,0.7,,350,2.2,1.5
2021,3,14,16:00,UTC,,994.4,0,95,0,47,1.4,0.8,,340,1.4,0.9
2021,3,14,17:00,UTC,,994.6,0,97,0,47,1,0.6,,12,2,1.4
2021,3,14,18:00,UTC,,994.8,0,97,0,47,1,0.7,,352,1.6,1
2021,3,14,19:00,UTC,,995,0,97,0,47,0.8,0.5,,10,1.9,1.3
2021,3,14,20:00,UTC,,995.1,0,98,0,47,0.7,0.5,,322,2.3,1.2
2021,3,14,21:00,UTC,,995.3,0,99,0,47,0.6,0.4,,337,2.2,1.4
2021,3,14,22:00,UTC,,995.6,0,99,0,47,0.6,0.4,,342,2.5,1.6
2021,3,14,23:00,UTC,,995.6,0,99,0,47,0.5,0.3,,317,2,1
2021,3,15,00:00,UTC,,995.9,0,99,0,47,0.3,0.2,,330,2.5,1.5
2021,3,15,01:00,UTC,,996.1,0.1,99,0,47,0.3,0.2,,337,2,1.5
2021,3,15,02:00,UTC,,996.4,0.1,99,0,47,0.2,0.1,,330,1.4,0.9
2021,3,15,03:00,UTC,,996.9,0,99,0,47,0,-0.2,,6,2.3,1.4
2021,3,15,04:00,UTC,,997.3,0,99,0,47,0,-0.1,,351,3.5,1.9
2021,3,15,05:00,UTC,,997.9,0,98,0,47,-0.1,-0.4,,14,3,1.9
2021,3,15,06:00,UTC,,998.5,0,98,0,47,-0.4,-0.7,,353,4.3,2.7
2021,3,15,07:00,UTC,,999,0,94,0,47,-0.1,-0.9,,356,3.9,2.4
2021,3,15,08:00,UTC,,999.7,0,90,0,46,0.5,-0.9,,346,3.2,1.9
2021,3,15,09:00,UTC,,1000.4,0,87,0,46,0.9,-1,,15,3.2,2.2
2021,3,15,10:00,UTC,,1001,0,83,0,46,1.6,-1.1,,341,3.6,2.4
2021,3,15,11:00,UTC,,1001.3,0,81,0,46,2.1,-0.8,,307,3.3,1.8
2021,3,15,12:00,UTC,,1002,0,75,0,46,2,-2,,321,3.5,2.2
2021,3,15,13:00,UTC,,1002.4,0,80,0,45,2.1,-1,,319,2.5,1.5
2021,3,15,14:00,UTC,,1002.9,0,79,0,45,2,-1.2,,303,2.3,1.1
2021,3,15,15:00,UTC,,1003.5,0,84,0,45,1.7,-0.7,,0,0.9,0
2021,3,15,16:00,UTC,,1003.9,0,86,0,45,1.4,-0.6,,0,1,0
2021,3,15,17:00,UTC,,1004.5,0,91,0,45,0.8,-0.5,,261,1.6,1.2
2021,3,15,18:00,UTC,,1005,0,93,0,45,0.6,-0.5,,256,1.7,1.3
2021,3,15,19:00,UTC,,1005.3,0,93,0,45,0.2,-0.8,,242,2,0.9
2021,3,15,20:00,UTC,,1005.8,0,94,0,45,0,-0.8,,267,1.8,0.9
2021,3,15,21:00,UTC,,1006.2,0,96,0,45,-0.7,-1.2,,234,2,1.6
2021,3,15,22:00,UTC,,1006.5,0,97,0,45,-1,-1.4,,239,2,1.6
2021,3,15,23:00,UTC,,1006.5,0,97,0,45,-0.6,-1.1,,212,1.9,1.4
2021,3,16,00:00,UTC,,1006.9,0,96,0,45,-0.6,-1.1,,225,2.7,1.6
2021,3,16,01:00,UTC,,1007,0,96,0,45,-0.9,-1.4,,170,1.7,1.4
2021,3,16,02:00,UTC,,1007.1,0,96,0,45,-0.3,-0.9,,211,1.7,1.3
2021,3,16,03:00,UTC,,1007.5,0,96,0,45,-0.5,-1,,226,3,1.9
2021,3,16,04:00,UTC,,1008,0,98,0,45,-0.9,-1.2,,251,2.3,1.4
2021,3,16,05:00,UTC,,1008.6,0,96,0,44,-1.9,-2.4,,256,2.1,1.3
2021,3,16,06:00,UTC,,1009.2,0,96,0,44,-1.6,-2.2,,253,2.4,1.4
2021,3,16,07:00,UTC,,1009.8,0,97,0,44,-1.1,-1.6,,250,2.3,1.5
2021,3,16,08:00,UTC,,1010.3,0,94,0,44,-0.4,-1.3,,249,2,1.2
2021,3,16,09:00,UTC,,1010.8,0,91,0,44,0.3,-1.1,,262,3.2,1.8
2021,3,16,10:00,UTC,,1011.3,0,89,0,44,0.5,-1.1,,261,4.7,2.2
2021,3,16,11:00,UTC,,1012,0,88,0,44,0.5,-1.2,,298,4.4,2
2021,3,16,12:00,UTC,,1012.5,0,87,0,44,0.5,-1.5,,257,4.9,2.5
2021,3,16,13:00,UTC,,1012.9,0,90,0,44,0.3,-1.1,,269,4,1.9
2021,3,16,14:00,UTC,,1013.4,0,88,0,44,0.2,-1.5,,312,5.4,2.9
2021,3,16,15:00,UTC,,1014.1,0,91,0,44,-0.5,-1.8,,321,4.4,2.4
2021,3,16,16:00,UTC,,1014.7,0,91,0,44,-1.1,-2.4,,322,4.7,2.6
2021,3,16,17:00,UTC,,1015.4,0,87,0,44,-1.5,-3.4,,331,6.1,3.4
2021,3,16,18:00,UTC,,1016.1,0,86,0,44,-1.9,-3.9,,344,4.9,3.2
2021,3,16,19:00,UTC,,1016.6,0,89,0,44,-2.3,-3.9,,336,4.1,2.5
2021,3,16,20:00,UTC,,1016.9,0,89,0,45,-2.3,-3.9,,341,2.9,1.6
2021,3,16,21:00,UTC,,1017,0,91,0,44,-2.8,-4,,331,3,2
2021,3,16,22:00,UTC,,1017.6,0.2,94,0.5,44,-2.7,-3.5,,316,2,1.3
2021,3,16,23:00,UTC,,1017.8,0.4,96,0.2,44,-2.8,-3.4,,310,2.1,1
2021,3,17,00:00,UTC,,1018.1,0,96,0,44,-2.9,-3.5,,304,2.7,1.4
2021,3,17,01:00,UTC,,1018.5,0,95,0,44,-3,-3.7,,335,2.8,1.6
2021,3,17,02:00,UTC,,1018.9,0,98,0,44,-2.7,-3.1,,334,6.1,2.8
2021,3,17,03:00,UTC,,1019,0,96,0,44,-2.2,-2.7,,353,3.3,2
2021,3,17,04:00,UTC,,1019.4,0,96,0,44,-2.4,-3,,346,4.1,2.6
2021,3,17,05:00,UTC,,1019.8,0,98,0,44,-3.3,-3.6,,13,4.6,3
2021,3,17,06:00,UTC,,1020.4,0,98,0,44,-3.1,-3.3,,338,3.3,1.6
2021,3,17,07:00,UTC,,1020.8,0,96,0,44,-2.4,-3,,342,4.1,2.5
2021,3,17,08:00,UTC,,1021.2,0,90,0,44,-2,-3.3,,345,3.5,2.1
2021,3,17,09:00,UTC,,1021.5,0,84,0,44,-1.3,-3.6,,8,3.7,2.2
2021,3,17,10:00,UTC,,1021.4,0,76,0,44,-0.2,-3.9,,11,3,2
2021,3,17,11:00,UTC,,1021.2,0,71,0,44,0,-4.7,,34,1.8,1.3
2021,3,17,12:00,UTC,,1021.2,0,63,0,44,1.6,-4.7,,228,1.8,1.2
2021,3,17,13:00,UTC,,1020.9,0,68,0,44,0.6,-4.6,,254,3.3,1.9
2021,3,17,14:00,UTC,,1020.5,0,64,0,44,1.3,-4.9,,267,2.3,1
2021,3,17,15:00,UTC,,1020.2,0,63,0,44,-0.2,-6.4,,267,1.8,1.1
2021,3,17,16:00,UTC,,1020,0,65,0,44,-1.6,-7.4,,279,1.7,0.9
2021,3,17,17:00,UTC,,1020,0,75,0,44,-3.7,-7.5,,243,1.6,1.4
2021,3,17,18:00,UTC,,1019.8,0,76,0,44,-4.5,-8.1,,212,1.4,0.9
2021,3,17,19:00,UTC,,1019.5,0,83,0,44,-6,-8.4,,217,2,1.1
2021,3,17,20:00,UTC,,1018.8,0,85,0,44,-5.6,-7.8,,234,2,1.6
2021,3,17,21:00,UTC,,1018.4,0,86,0,44,-5.3,-7.3,,226,2.7,1.9
2021,3,17,22:00,UTC,,1018.1,0,90,0,44,-5.4,-6.8,,0,1,0
2021,3,17,23:00,UTC,,1018.4,0,92,0,44,-5.4,-6.5,,0,1.3,0
2021,3,18,00:00,UTC,,1018.5,0,89,0,44,-4,-5.5,,336,2.8,2
2021,3,18,01:00,UTC,,1018.8,0,89,0,44,-3.8,-5.4,,351,4.2,2.4
2021,3,18,02:00,UTC,,1018.7,0,87,0,44,-4.6,-6.5,,5,4.4,2.4
2021,3,18,03:00,UTC,,1019,0,86,0,44,-5.7,-7.7,,3,3.4,2.3
2021,3,18,04:00,UTC,,1019.6,0,80,0,44,-6.5,-9.4,,348,2.5,1.8
2021,3,18,05:00,UTC,,1020,0,91,0,44,-9.2,-10.4,,334,2.5,1.5
2021,3,18,06:00,UTC,,1020.4,0,76,0,44,-7.4,-10.9,,353,3.5,2.2
2021,3,18,07:00,UTC,,1020.6,0,75,0,44,-6.6,-10.4,,341,4.1,2.2
2021,3,18,08:00,UTC,,1020.9,0,64,0,44,-4.7,-10.5,,1,4.6,2.4
2021,3,18,09:00,UTC,,1021,0,48,0,44,-4.1,-13.6,,354,6.7,4.1
2021,3,18,10:00,UTC,,1021.1,0,48,0,44,-3.6,-13.1,,339,5.3,3.3
2021,3,18,11:00,UTC,,1021.1,0,49,0,44,-2.9,-12.2,,337,6.7,3.1
2021,3,18,12:00,UTC,,1021.1,0,55,0,44,-2.9,-10.6,,311,4.5,2.5
2021,3,18,13:00,UTC,,1021.1,0,58,0,44,-3.2,-10.2,,314,6.1,3.1
2021,3,18,14:00,UTC,,1021.4,0,61,0,44,-3.5,-9.9,,328,7.2,3.2
2021,3,18,15:00,UTC,,1021.7,0,64,0,44,-4.2,-9.9,,323,4.6,2.7
2021,3,18,16:00,UTC,,1022,0,61,0,44,-4.4,-10.9,,340,7.5,3.8
2021,3,18,17:00,UTC,,1022.2,0,61,0,44,-4.9,-11.3,,340,6.2,3.4
2021,3,18,18:00,UTC,,1022.7,0,67,0,44,-6,-11.1,,334,4.2,2.7
2021,3,18,19:00,UTC,,1023.1,0,69,0,44,-5.8,-10.6,,337,6.1,3.8
2021,3,18,20:00,UTC,,1023.6,0,71,0,44,-6.1,-10.5,,340,5.4,3.5
2021,3,18,21:00,UTC,,1024.2,0,70,0,44,-6.3,-10.9,,338,4.7,3.2
2021,3,18,22:00,UTC,,1024.8,0,73,0,44,-6.9,-10.8,,345,4.7,2.8
2021,3,18,23:00,UTC,,1025.3,0,78,0,44,-8.2,-11.3,,350,3.2,2.2
2021,3,19,00:00,UTC,,1026,0,84,0,44,-9.1,-11.3,,342,3,1.9
2021,3,19,01:00,UTC,,1026.5,0,79,0,44,-10.1,-13.1,,334,2.6,1.7
2021,3,19,02:00,UTC,,1026.6,0,81,0,44,-9.9,-12.6,,349,3.5,2.4
2021,3,19,03:00,UTC,,1027.4,0,85,0,44,-12.4,-14.4,,339,1.8,1.3
2021,3,19,04:00,UTC,,1028,0,92,0,44,-14,-15,,353,1.7,1.1
2021,3,19,05:00,UTC,,1028.5,0,91,0,44,-14.6,-15.7,,312,2.1,1.5
2021,3,19,06:00,UTC,,1029,0,87,0,44,-13.5,-15.2,,330,1.9,1.2
2021,3,19,07:00,UTC,,1029,0,74,0,44,-10.3,-14.2,,356,2.5,1.2
2021,3,19,08:00,UTC,,1028.9,0,62,0,44,-7.6,-13.7,,8,1.8,1
2021,3,19,09:00,UTC,,1028.6,0,65,0,44,-7.9,-13.3,,249,2.6,1.5
